query,condition,knn_score,time,visited_objects
1866366,500,0.9,0.2243187427520752,34259
1866366,1000,0.9,0.22436094284057617,34259
1866366,3000,0.9,0.22437477111816406,34259
1866366,5000,0.9,0.22438669204711914,34259
1866366,10000,0.9,0.2243976593017578,34259
1866366,50000,0.9,0.39562296867370605,75158
1866366,100000,0.9,1.0335686206817627,108184
1866366,200000,0.9666666666666667,3.9631433486938477,205013
1866366,300000,1.0,8.01463770866394,324492
1866366,500000,1.0,16.118550300598145,519156
1866367,500,0.7333333333333333,0.2162952423095703,4892
1866367,1000,0.7333333333333333,0.21632838249206543,4892
1866367,3000,0.7333333333333333,0.2163400650024414,4892
1866367,5000,0.7333333333333333,0.21680903434753418,5037
1866367,10000,0.7666666666666667,0.32400035858154297,14343
1866367,50000,0.9,1.5970757007598877,52762
1866367,100000,1.0,2.503915548324585,104189
1866367,200000,1.0,5.456537246704102,213132
1866367,300000,1.0,8.740073680877686,300438
1866367,500000,1.0,15.540502071380615,503930
1866480,500,0.43333333333333335,0.1802067756652832,40896
1866480,1000,0.43333333333333335,0.18023943901062012,40896
1866480,3000,0.43333333333333335,0.18024945259094238,40896
1866480,5000,0.43333333333333335,0.18025755882263184,40896
1866480,10000,0.43333333333333335,0.1802659034729004,40896
1866480,50000,0.6666666666666666,0.5678703784942627,58643
1866480,100000,0.9333333333333333,2.055928945541382,100087
1866480,200000,1.0,5.475092649459839,217536
1866480,300000,1.0,7.562591075897217,304950
1866480,500000,1.0,13.71277642250061,508957
1866551,500,0.6,0.19426655769348145,21057
1866551,1000,0.6,0.19430232048034668,21057
1866551,3000,0.6,0.19431447982788086,21057
1866551,5000,0.6,0.19432473182678223,21057
1866551,10000,0.6,0.1943345069885254,21057
1866551,50000,0.7666666666666667,0.7527234554290771,50525
1866551,100000,0.8333333333333334,2.3792812824249268,131048
1866551,200000,0.8333333333333334,4.331392049789429,201333
1866551,300000,0.9,5.146768808364868,314550
1866551,500000,0.9666666666666667,10.819568395614624,514313
1866643,500,0.16666666666666666,0.2040255069732666,40896
1866643,1000,0.16666666666666666,0.20406198501586914,40896
1866643,3000,0.16666666666666666,0.20407319068908691,40896
1866643,5000,0.16666666666666666,0.20408225059509277,40896
1866643,10000,0.16666666666666666,0.20409131050109863,40896
1866643,50000,0.3,0.8156583309173584,50039
1866643,100000,0.4,1.9795255661010742,105165
1866643,200000,0.8333333333333334,4.298026084899902,202681
1866643,300000,0.9333333333333333,5.847823858261108,308184
1866643,500000,0.9333333333333333,14.085896253585815,528986
1866756,500,0.36666666666666664,0.18128156661987305,49870
1866756,1000,0.36666666666666664,0.18131422996520996,49870
1866756,3000,0.36666666666666664,0.18132591247558594,49870
1866756,5000,0.36666666666666664,0.1813359260559082,49870
1866756,10000,0.36666666666666664,0.18134498596191406,49870
1866756,50000,0.4,0.2931172847747803,53052
1866756,100000,0.4,0.9086294174194336,100814
1866756,200000,0.7333333333333333,2.166962146759033,205337
1866756,300000,0.7333333333333333,3.5755300521850586,304060
1866756,500000,0.7333333333333333,9.546761751174927,513740
1866897,500,0.1,0.16258859634399414,30435
1866897,1000,0.1,0.16261672973632812,30435
1866897,3000,0.1,0.16262602806091309,30435
1866897,5000,0.1,0.16263318061828613,30435
1866897,10000,0.1,0.16264057159423828,30435
1866897,50000,0.13333333333333333,0.4489607810974121,64995
1866897,100000,0.13333333333333333,3.2258706092834473,106809
1866897,200000,0.13333333333333333,6.14496374130249,209995
1866897,300000,0.36666666666666664,8.390650272369385,313071
1866897,500000,0.6666666666666666,18.98428988456726,520447
1866984,500,0.1,0.31684398651123047,61769
1866984,1000,0.1,0.3168954849243164,61769
1866984,3000,0.1,0.316910982131958,61769
1866984,5000,0.1,0.3169240951538086,61769
1866984,10000,0.1,0.31693601608276367,61769
1866984,50000,0.1,0.31695008277893066,61769
1866984,100000,0.7666666666666667,1.0547027587890625,108534
1866984,200000,0.9333333333333333,6.523206472396851,210823
1866984,300000,1.0,8.304285526275635,317002
1866984,500000,1.0,14.23317289352417,529734
1867048,500,0.5666666666666667,0.16760039329528809,40896
1867048,1000,0.5666666666666667,0.1676344871520996,40896
1867048,3000,0.5666666666666667,0.16764616966247559,40896
1867048,5000,0.5666666666666667,0.16765522956848145,40896
1867048,10000,0.5666666666666667,0.1676645278930664,40896
1867048,50000,0.8,0.38336777687072754,50413
1867048,100000,0.9666666666666667,2.087782859802246,102078
1867048,200000,1.0,7.130181074142456,210302
1867048,300000,1.0,8.368189334869385,300175
1867048,500000,1.0,13.882138967514038,501525
1867141,500,0.3,0.18332695960998535,7459
1867141,1000,0.3,0.18336176872253418,7459
1867141,3000,0.3,0.18337488174438477,7459
1867141,5000,0.3,0.18338584899902344,7459
1867141,10000,0.5666666666666667,0.22101354598999023,17130
1867141,50000,0.6,0.8758218288421631,74784
1867141,100000,0.6,1.5855050086975098,106733
1867141,200000,0.6,4.101030111312866,204679
1867141,300000,0.7666666666666667,6.519944190979004,300028
1867141,500000,1.0,9.799780368804932,547571
1867220,500,0.6,0.21615910530090332,5802
1867220,1000,0.6,0.21619153022766113,5802
1867220,3000,0.6,0.216202974319458,5802
1867220,5000,0.6,0.21621251106262207,5802
1867220,10000,0.7666666666666667,0.5613794326782227,33373
1867220,50000,0.9,1.1909146308898926,52892
1867220,100000,0.9333333333333333,1.5683836936950684,113414
1867220,200000,1.0,5.77318549156189,230310
1867220,300000,1.0,7.7753825187683105,305780
1867220,500000,1.0,13.095803499221802,500071
1867358,500,0.1,0.28128910064697266,5802
1867358,1000,0.1,0.281322717666626,5802
