query,condition,knn_score,time,visited_objects
1866366,500,0.23333333333333334,0.0053272247314453125,525
1866366,1000,0.6,0.02185845375061035,1022
1866366,3000,0.7333333333333333,0.08709502220153809,3003
1866366,5000,0.7333333333333333,0.1596081256866455,5000
1866366,10000,0.8666666666666667,0.34252381324768066,10003
1866366,50000,0.9666666666666667,2.0682079792022705,50033
1866366,100000,0.9666666666666667,3.5206027030944824,100019
1866366,200000,1.0,8.185173749923706,200000
1866366,300000,1.0,12.300658941268921,300005
1866366,500000,1.0,28.9068820476532,500003
1866367,500,0.03333333333333333,0.022911548614501953,502
1866367,1000,0.6333333333333333,0.0323030948638916,1007
1866367,3000,0.8333333333333334,0.0807962417602539,3010
1866367,5000,0.9,0.15633082389831543,5101
1866367,10000,0.9666666666666667,0.32466983795166016,10001
1866367,50000,1.0,2.6038830280303955,50014
1866367,100000,1.0,4.859086751937866,100001
1866367,200000,1.0,8.870476961135864,200023
1866367,300000,1.0,15.173670530319214,300011
1866367,500000,1.0,31.302452564239502,500000
1866480,500,0.5,0.036623239517211914,500
1866480,1000,0.5,0.09024858474731445,1013
1866480,3000,0.9333333333333333,0.2532336711883545,3000
1866480,5000,0.9333333333333333,0.48799800872802734,5001
1866480,10000,1.0,1.0839958190917969,10001
1866480,50000,1.0,5.224579811096191,50001
1866480,100000,1.0,9.878427505493164,100008
1866480,200000,1.0,17.528265714645386,200021
1866480,300000,1.0,26.431402444839478,300128
1866480,500000,1.0,49.07537603378296,500001
1866551,500,0.1,0.033582210540771484,501
1866551,1000,0.13333333333333333,0.07587575912475586,1010
1866551,3000,0.26666666666666666,0.2542002201080322,3000
1866551,5000,0.3333333333333333,0.4642667770385742,5000
1866551,10000,0.6,1.1458003520965576,10004
1866551,50000,0.8,11.642102479934692,50007
1866551,100000,0.8666666666666667,28.27077841758728,100000
1866551,200000,0.9666666666666667,53.86087703704834,200009
1866551,300000,0.9666666666666667,66.19494962692261,300002
1866551,500000,1.0,111.16067957878113,500000
1866643,500,0.26666666666666666,0.02338862419128418,514
1866643,1000,0.3333333333333333,0.03659367561340332,1050
1866643,3000,0.4666666666666667,0.10043883323669434,3021
1866643,5000,0.5333333333333333,0.16635680198669434,5011
1866643,10000,0.6333333333333333,0.3780350685119629,10002
1866643,50000,0.8,2.3296971321105957,50002
1866643,100000,0.8333333333333334,5.4138617515563965,100001
1866643,200000,0.9,23.664148092269897,200000
1866643,300000,1.0,33.493125438690186,300006
1866643,500000,1.0,51.494938373565674,500000
1866756,500,0.23333333333333334,0.04996752738952637,502
1866756,1000,0.3333333333333333,0.12303376197814941,1001
1866756,3000,0.5,0.5373573303222656,3001
1866756,5000,0.5666666666666667,1.0740737915039062,5006
1866756,10000,0.7333333333333333,2.2642927169799805,10010
1866756,50000,0.8333333333333334,26.060598373413086,50011
1866756,100000,0.8666666666666667,59.146488904953,100000
1866756,200000,0.9666666666666667,128.28376936912537,200000
1866756,300000,1.0,200.0692720413208,300002
1866756,500000,1.0,307.93923687934875,500000
1866897,500,0.26666666666666666,0.047576189041137695,507
1866897,1000,0.3333333333333333,0.11212539672851562,1002
1866897,3000,0.43333333333333335,0.4871234893798828,3000
1866897,5000,0.6333333333333333,0.8969118595123291,5000
1866897,10000,0.6666666666666666,2.34956955909729,10000
1866897,50000,0.8,17.883400678634644,50000
1866897,100000,0.8666666666666667,38.29091119766235,100000
1866897,200000,0.9,78.16900134086609,200001
1866897,300000,0.9,108.22433280944824,300003
1866897,500000,0.9666666666666667,184.85755586624146,500003
1866984,500,0.3,0.04346346855163574,515
1866984,1000,0.36666666666666664,0.0779566764831543,1007
1866984,3000,0.5,0.32103395462036133,3000
1866984,5000,0.5666666666666667,0.6288619041442871,5002
1866984,10000,0.6333333333333333,1.4369547367095947,10000
1866984,50000,0.7,11.394490003585815,50005
1866984,100000,0.7666666666666667,29.198002815246582,100001
1866984,200000,0.9333333333333333,64.65944576263428,200001
1866984,300000,0.9333333333333333,96.6982307434082,300000
1866984,500000,0.9333333333333333,170.65912795066833,500004
1867048,500,0.26666666666666666,0.023243427276611328,523
1867048,1000,0.3333333333333333,0.03749346733093262,1008
1867048,3000,0.4,0.13603448867797852,3002
1867048,5000,0.4,0.23813796043395996,5002
1867048,10000,0.8,0.5286083221435547,10010
1867048,50000,0.9666666666666667,3.403881549835205,50006
1867048,100000,0.9666666666666667,6.733919620513916,100029
1867048,200000,1.0,12.505247592926025,200002
1867048,300000,1.0,22.06462836265564,300001
1867048,500000,1.0,42.32191586494446,500000
1867141,500,0.3,0.02700662612915039,515
1867141,1000,0.4666666666666667,0.053609371185302734,1004
1867141,3000,0.7,0.2440032958984375,3033
1867141,5000,0.8333333333333334,0.4615366458892822,5002
1867141,10000,0.9,1.056448221206665,10000
1867141,50000,0.9666666666666667,9.414699077606201,50001
1867141,100000,0.9666666666666667,19.137670278549194,100000
1867141,200000,0.9666666666666667,39.82249975204468,200002
1867141,300000,0.9666666666666667,67.7270131111145,300001
1867141,500000,0.9666666666666667,122.28351092338562,500001
1867220,500,0.2,0.02955341339111328,502
1867220,1000,0.4666666666666667,0.04533100128173828,1001
1867220,3000,0.5333333333333333,0.14605355262756348,3000
1867220,5000,0.8,0.24581670761108398,5044
1867220,10000,0.8333333333333334,0.6068694591522217,10001
1867220,50000,0.9666666666666667,5.981647491455078,50000
1867220,100000,1.0,14.752121448516846,100002
1867220,200000,1.0,23.942647695541382,200021
1867220,300000,1.0,41.20280075073242,300013
1867220,500000,1.0,72.59456276893616,500005
1867358,500,0.2,0.02556133270263672,501
