query,condition,knn_score,time,visited_objects
296166,500,0.03333333333333333,0.004266023635864258,576
296166,1000,0.03333333333333333,0.005486249923706055,1689
296166,3000,0.13333333333333333,0.011599540710449219,3152
296166,5000,0.2,0.016727924346923828,5813
296166,10000,0.3333333333333333,0.027445316314697266,10353
296166,50000,0.5333333333333333,0.2050623893737793,50229
296166,100000,0.7,0.5092716217041016,100174
296166,200000,0.7333333333333333,1.0805554389953613,200192
296166,300000,0.8666666666666667,1.8362810611724854,300048
296166,500000,0.9666666666666667,3.002455472946167,500056
551155,500,0.1,0.001827239990234375,828
551155,1000,0.23333333333333334,0.002909421920776367,2176
551155,3000,0.3,0.006197929382324219,3051
551155,5000,0.3333333333333333,0.009539604187011719,5139
551155,10000,0.43333333333333335,0.017945051193237305,10028
551155,50000,0.6666666666666666,0.11675500869750977,50070
551155,100000,0.8333333333333334,0.4678158760070801,100038
551155,200000,0.9333333333333333,1.0132100582122803,200305
551155,300000,0.9333333333333333,1.7737748622894287,300371
551155,500000,1.0,3.0329928398132324,500093
557192,500,0.03333333333333333,0.003840923309326172,930
557192,1000,0.06666666666666667,0.004030704498291016,1462
557192,3000,0.16666666666666666,0.006791353225708008,3307
557192,5000,0.23333333333333334,0.010897159576416016,5051
557192,10000,0.26666666666666666,0.024338483810424805,10017
557192,50000,0.4666666666666667,0.09252119064331055,50119
557192,100000,0.6,0.25689005851745605,100031
557192,200000,0.8,0.6368634700775146,200131
557192,300000,0.9,1.20278000831604,300080
557192,500000,1.0,2.519232988357544,500015
565691,500,0.13333333333333333,0.0017447471618652344,654
565691,1000,0.13333333333333333,0.0027840137481689453,1199
565691,3000,0.3333333333333333,0.005000114440917969,3952
565691,5000,0.36666666666666664,0.0053806304931640625,5005
565691,10000,0.4666666666666667,0.010856389999389648,10771
565691,50000,0.9333333333333333,0.08090448379516602,50431
565691,100000,0.9666666666666667,0.2428908348083496,100050
565691,200000,1.0,0.7707798480987549,200005
565691,300000,1.0,1.6192474365234375,301022
565691,500000,1.0,3.163745164871216,500626
597668,500,0.2,0.002011537551879883,694
597668,1000,0.26666666666666666,0.003106355667114258,1090
597668,3000,0.4666666666666667,0.004999399185180664,3126
597668,5000,0.5333333333333333,0.00729823112487793,5562
597668,10000,0.7,0.013759374618530273,10164
597668,50000,0.8666666666666667,0.1915750503540039,50025
597668,100000,0.9333333333333333,0.5400841236114502,100105
597668,200000,1.0,1.2782049179077148,200011
597668,300000,1.0,1.9700653553009033,300021
597668,500000,1.0,3.5232319831848145,500080
887357,500,0.03333333333333333,0.0038423538208007812,1418
887357,1000,0.03333333333333333,0.0038814544677734375,1418
887357,3000,0.13333333333333333,0.008220911026000977,3032
887357,5000,0.13333333333333333,0.010855436325073242,5595
887357,10000,0.16666666666666666,0.017060279846191406,10008
887357,50000,0.5666666666666667,0.13117504119873047,50247
887357,100000,0.6333333333333333,0.25525379180908203,100000
887357,200000,0.7666666666666667,0.8032481670379639,200066
887357,300000,0.8333333333333334,1.360912799835205,300031
887357,500000,0.8666666666666667,2.4138543605804443,500225
930954,500,0.06666666666666667,0.0030422210693359375,506
930954,1000,0.13333333333333333,0.0037598609924316406,1293
930954,3000,0.6333333333333333,0.0061359405517578125,3046
930954,5000,0.6333333333333333,0.008167743682861328,5365
930954,10000,0.7333333333333333,0.014227151870727539,10315
930954,50000,1.0,0.14828038215637207,50054
930954,100000,1.0,0.5326130390167236,101473
930954,200000,1.0,1.276144027709961,200070
930954,300000,1.0,2.0260493755340576,300177
930954,500000,1.0,3.465041399002075,500110
1158847,500,0.03333333333333333,0.005550384521484375,634
1158847,1000,0.03333333333333333,0.00663304328918457,1046
1158847,3000,0.06666666666666667,0.009865283966064453,3160
1158847,5000,0.06666666666666667,0.011709451675415039,5155
1158847,10000,0.1,0.018915653228759766,10150
1158847,50000,0.3333333333333333,0.07888484001159668,50075
1158847,100000,0.4,0.20950055122375488,100207
1158847,200000,0.5333333333333333,0.8139588832855225,200094
1158847,300000,0.5666666666666667,1.4198684692382812,300232
1158847,500000,0.7333333333333333,2.7405083179473877,500002
1172868,500,0.1,0.0023615360260009766,644
1172868,1000,0.2,0.0025496482849121094,1216
1172868,3000,0.2,0.0038137435913085938,3270
1172868,5000,0.3333333333333333,0.00478053092956543,5154
1172868,10000,0.4666666666666667,0.006283998489379883,10410
1172868,50000,0.9666666666666667,0.04624152183532715,50026
1172868,100000,0.9666666666666667,0.18849444389343262,100184
1172868,200000,1.0,0.6848978996276855,200062
1172868,300000,1.0,1.4765870571136475,300195
1172868,500000,1.0,3.0825417041778564,500014
1265894,500,0.16666666666666666,0.002721548080444336,795
1265894,1000,0.16666666666666666,0.0028939247131347656,1464
1265894,3000,0.4,0.0037200450897216797,3232
1265894,5000,0.5333333333333333,0.0070323944091796875,5278
1265894,10000,0.6333333333333333,0.013183116912841797,10300
1265894,50000,0.8333333333333334,0.11281561851501465,50064
1265894,100000,0.9333333333333333,0.2667832374572754,100002
1265894,200000,0.9666666666666667,0.9697141647338867,200119
1265894,300000,0.9666666666666667,1.5773818492889404,300223
1265894,500000,1.0,2.8789961338043213,500305
1323044,500,0.06666666666666667,0.003317117691040039,903
1323044,1000,0.06666666666666667,0.0040509700775146484,1052
1323044,3000,0.26666666666666666,0.009095907211303711,3058
1323044,5000,0.5333333333333333,0.015044212341308594,5365
1323044,10000,0.6666666666666666,0.022633790969848633,10041
1323044,50000,0.9333333333333333,0.21760249137878418,50006
1323044,100000,1.0,0.48232293128967285,100033
1323044,200000,1.0,1.0550930500030518,200003
