query,condition,knn_score,time,visited_objects
112,500,0.0,12.756492376327515,506
112,1000,0.0,15.6276535987854,1026
112,3000,0.0,27.497434854507446,3071
112,5000,0.13333333333333333,33.707226276397705,5171
112,10000,0.13333333333333333,39.25139093399048,10034
112,50000,0.23333333333333334,55.46299076080322,50136
112,100000,0.3333333333333333,64.75469279289246,100020
112,200000,0.5,80.38986992835999,200021
112,300000,0.5666666666666667,95.46533560752869,300053
112,500000,0.8333333333333334,127.43905782699585,500029
168,500,0.0,13.596539735794067,625
168,1000,0.0,18.797671794891357,1093
168,3000,0.0,27.421782970428467,3028
168,5000,0.0,34.84722280502319,5015
168,10000,0.0,42.844940423965454,10091
168,50000,0.03333333333333333,58.21351170539856,50012
168,100000,0.2,67.38432717323303,100185
168,200000,0.5333333333333333,82.66177248954773,200028
168,300000,0.6,97.35811972618103,300111
168,500000,0.7333333333333333,128.30530524253845,500118
260,500,0.0,11.426743745803833,687
260,1000,0.0,18.754334211349487,1016
260,3000,0.0,27.40062117576599,3148
260,5000,0.03333333333333333,33.944631814956665,5143
260,10000,0.03333333333333333,40.27260184288025,10111
260,50000,0.23333333333333334,56.298823833465576,50170
260,100000,0.43333333333333335,65.88163089752197,100091
260,200000,0.5333333333333333,81.35085201263428,200149
260,300000,0.7333333333333333,96.81224370002747,300072
260,500000,0.8333333333333334,129.49680638313293,500104
388,500,0.0,11.02571153640747,549
388,1000,0.0,18.578298330307007,1122
388,3000,0.0,28.521416425704956,3081
388,5000,0.0,34.59749150276184,5052
388,10000,0.0,40.47083306312561,10045
388,50000,0.0,56.289573431015015,50068
388,100000,0.16666666666666666,65.3982002735138,100052
388,200000,0.26666666666666666,80.447181224823,200156
388,300000,0.4666666666666667,95.25660967826843,300012
388,500000,0.7,128.866685628891,500038
578,500,0.0,12.986904621124268,563
578,1000,0.0,15.75118899345398,1026
578,3000,0.0,28.376924514770508,3061
578,5000,0.0,33.59948968887329,5076
578,10000,0.0,40.668633222579956,10149
578,50000,0.2,55.505924463272095,50028
578,100000,0.3333333333333333,64.97310328483582,100012
578,200000,0.43333333333333335,80.66805148124695,200079
578,300000,0.5333333333333333,96.25963830947876,300029
578,500000,0.7333333333333333,128.75934672355652,500164
632,500,0.0,12.365303039550781,506
632,1000,0.0,15.683029174804688,1040
632,3000,0.0,26.72029757499695,3059
632,5000,0.0,33.29956245422363,5104
632,10000,0.03333333333333333,39.99485802650452,10092
632,50000,0.03333333333333333,55.361656665802,50074
632,100000,0.1,65.22889256477356,100090
632,200000,0.3,80.48150038719177,200023
632,300000,0.6333333333333333,95.66964387893677,300036
632,500000,0.8333333333333334,128.80020189285278,500020
733,500,0.0,12.670264959335327,687
733,1000,0.0,16.557787656784058,1086
733,3000,0.0,29.666173696517944,3089
733,5000,0.0,33.93880343437195,5023
733,10000,0.0,41.67711925506592,10023
733,50000,0.06666666666666667,56.58561944961548,50135
733,100000,0.2,65.68024182319641,100055
733,200000,0.4,80.56254839897156,200051
733,300000,0.5333333333333333,95.42281460762024,300011
733,500000,0.9,127.33330416679382,500056
875,500,0.03333333333333333,12.004977941513062,563
875,1000,0.03333333333333333,16.992120265960693,1026
875,3000,0.03333333333333333,28.162779092788696,3013
875,5000,0.03333333333333333,34.041404008865356,5055
875,10000,0.03333333333333333,41.07159471511841,10073
875,50000,0.16666666666666666,55.94389796257019,50098
875,100000,0.2,65.09717845916748,100011
875,200000,0.36666666666666664,79.96640801429749,200066
875,300000,0.5,95.0337643623352,300130
875,500000,0.8333333333333334,126.69177985191345,500052
980,500,0.0,12.018074750900269,560
980,1000,0.0,15.671216011047363,1021
980,3000,0.0,28.10713815689087,3171
980,5000,0.0,34.31993818283081,5116
980,10000,0.0,40.61549091339111,10031
980,50000,0.23333333333333334,56.26734256744385,50127
980,100000,0.4,65.06732702255249,100011
980,200000,0.7666666666666667,80.42500114440918,200026
980,300000,0.8333333333333334,95.12193393707275,300084
980,500000,0.9666666666666667,126.5746169090271,500042
1357,500,0.0,12.474249362945557,563
1357,1000,0.0,15.380059719085693,1026
1357,3000,0.0,28.171194076538086,3119
1357,5000,0.0,34.35052752494812,5101
1357,10000,0.0,39.77914619445801,10012
1357,50000,0.0,55.474926710128784,50003
1357,100000,0.06666666666666667,64.89324736595154,100167
1357,200000,0.3,79.83957386016846,200013
1357,300000,0.36666666666666664,94.87037706375122,300131
1357,500000,0.9,127.36068987846375,500063
1489,500,0.0,13.493854284286499,625
1489,1000,0.0,20.382147073745728,1053
1489,3000,0.0,29.11500835418701,3003
1489,5000,0.0,35.33323359489441,5080
1489,10000,0.0,41.21026110649109,10144
1489,50000,0.13333333333333333,56.5903422832489,50059
1489,100000,0.2,65.45907807350159,100160
1489,200000,0.4,80.24522089958191,200089
1489,300000,0.5666666666666667,95.05434226989746,300004
1489,500000,0.7333333333333333,125.47061157226562,500038
1926,500,0.0,12.179414987564087,625
1926,1000,0.0,16.882487058639526,1051
1926,3000,0.0,27.69855809211731,3028
1926,5000,0.0,33.384681940078735,5000
1926,10000,0.06666666666666667,38.813876152038574,10110
1926,50000,0.2,54.855464220047,50010
1926,100000,0.26666666666666666,65.15570783615112,100042
1926,200000,0.4,80.9516966342926,200092
1926,300000,0.6666666666666666,96.19648551940918,300016
1926,500000,0.9,128.83737564086914,500105
1990,500,0.0,12.650115489959717,506
1990,1000,0.0,14.887960433959961,1026
1990,3000,0.0,28.62447738647461,3140
1990,5000,0.0,33.54412007331848,5040
1990,10000,0.03333333333333333,39.87605905532837,10018
1990,50000,0.16666666666666666,55.07074022293091,50090
