query,condition,knn_score,time,visited_objects
112,500,0.16666666666666666,0.03262019157409668,513
112,1000,0.23333333333333334,0.04203391075134277,1041
112,3000,0.36666666666666664,0.07371330261230469,3025
112,5000,0.43333333333333335,0.1066291332244873,5054
112,10000,0.4666666666666667,0.23595142364501953,10000
112,50000,0.8666666666666667,1.9900195598602295,50004
112,100000,0.9,4.308014392852783,100049
112,200000,0.9333333333333333,11.415963649749756,200014
112,300000,0.9333333333333333,16.548468351364136,300043
112,500000,0.9333333333333333,26.300408363342285,500083
168,500,0.13333333333333333,0.022532939910888672,500
168,1000,0.26666666666666666,0.03011941909790039,1004
168,3000,0.4,0.07325482368469238,3010
168,5000,0.43333333333333335,0.11886024475097656,5007
168,10000,0.6333333333333333,0.1801166534423828,10001
168,50000,0.8666666666666667,1.131483554840088,50028
168,100000,0.9,2.78761625289917,100008
168,200000,0.9,7.90395712852478,200046
168,300000,0.9333333333333333,13.033714771270752,300003
168,500000,0.9666666666666667,26.547754049301147,500012
260,500,0.2,0.015761137008666992,540
260,1000,0.2,0.01845073699951172,1047
260,3000,0.3,0.04257941246032715,3051
260,5000,0.3333333333333333,0.06417250633239746,5069
260,10000,0.4666666666666667,0.1579430103302002,10027
260,50000,0.6666666666666666,2.021803379058838,50001
260,100000,0.9,5.823546648025513,100001
260,200000,0.9666666666666667,15.395092010498047,200000
260,300000,0.9666666666666667,23.13297438621521,300015
260,500000,0.9666666666666667,41.20502495765686,500032
388,500,0.06666666666666667,0.012675046920776367,537
388,1000,0.2,0.02062058448791504,1131
388,3000,0.4,0.03362107276916504,3043
388,5000,0.43333333333333335,0.04537391662597656,5020
388,10000,0.5333333333333333,0.10094451904296875,10073
388,50000,0.8666666666666667,0.861478328704834,50036
388,100000,0.9,2.9927947521209717,100050
388,200000,0.9666666666666667,9.216655969619751,200022
388,300000,1.0,14.524054527282715,300000
388,500000,1.0,24.187782287597656,500000
578,500,0.2,0.015816926956176758,517
578,1000,0.26666666666666666,0.023929595947265625,1001
578,3000,0.43333333333333335,0.08923602104187012,3003
578,5000,0.6666666666666666,0.1277458667755127,5000
578,10000,0.7,0.2531728744506836,10000
578,50000,0.9666666666666667,2.000239849090576,50003
578,100000,0.9666666666666667,4.148028135299683,100002
578,200000,1.0,8.154964447021484,200033
578,300000,1.0,11.945373058319092,300000
578,500000,1.0,18.56275510787964,500031
632,500,0.23333333333333334,0.016222476959228516,502
632,1000,0.36666666666666664,0.03211021423339844,1001
632,3000,0.5333333333333333,0.07981514930725098,3002
632,5000,0.5666666666666667,0.13618683815002441,5003
632,10000,0.5666666666666667,0.34798192977905273,10000
632,50000,0.9,1.9779834747314453,50029
632,100000,0.9,4.437241554260254,100001
632,200000,0.9,9.08738374710083,200000
632,300000,0.9,13.661916971206665,300002
632,500000,0.9666666666666667,23.337876319885254,500004
733,500,0.16666666666666666,0.010412216186523438,500
733,1000,0.2,0.014043807983398438,1002
733,3000,0.43333333333333335,0.033853769302368164,3114
733,5000,0.5,0.0537874698638916,5004
733,10000,0.6,0.1145927906036377,10072
733,50000,0.8333333333333334,1.3677763938903809,50008
733,100000,0.8666666666666667,3.1484546661376953,100023
733,200000,0.8666666666666667,7.369687080383301,200003
733,300000,0.8666666666666667,10.66858983039856,300025
733,500000,0.9666666666666667,18.45268726348877,500020
875,500,0.06666666666666667,0.012680530548095703,501
875,1000,0.13333333333333333,0.015553951263427734,1048
875,3000,0.26666666666666666,0.026304244995117188,3012
875,5000,0.4,0.04322218894958496,5035
875,10000,0.5,0.09494400024414062,10160
875,50000,0.8666666666666667,1.5287580490112305,50004
875,100000,0.9,5.042272090911865,100008
875,200000,0.9333333333333333,11.25383734703064,200024
875,300000,0.9666666666666667,15.489527702331543,300000
875,500000,0.9666666666666667,24.20847201347351,500045
980,500,0.5,0.008121013641357422,617
980,1000,0.5666666666666667,0.012288808822631836,1001
980,3000,0.8666666666666667,0.0354161262512207,3015
980,5000,0.9333333333333333,0.062403202056884766,5000
980,10000,1.0,0.11419987678527832,10003
980,50000,1.0,0.9444270133972168,50181
980,100000,1.0,2.329899311065674,100019
980,200000,1.0,5.70884108543396,200003
980,300000,1.0,9.949724674224854,300050
980,500000,1.0,16.57608151435852,500014
1357,500,0.06666666666666667,0.010547161102294922,513
1357,1000,0.13333333333333333,0.014012336730957031,1080
1357,3000,0.43333333333333335,0.04211020469665527,3011
1357,5000,0.6,0.11008262634277344,5000
1357,10000,0.6666666666666666,0.26348209381103516,10000
1357,50000,0.9333333333333333,2.7865331172943115,50013
1357,100000,0.9666666666666667,7.145037889480591,100006
1357,200000,0.9666666666666667,14.087500095367432,200028
1357,300000,1.0,20.967054843902588,300003
1357,500000,1.0,31.389511108398438,500007
1489,500,0.1,0.012918472290039062,562
1489,1000,0.13333333333333333,0.020855188369750977,1053
1489,3000,0.2,0.045157432556152344,3036
1489,5000,0.23333333333333334,0.07484865188598633,5044
1489,10000,0.3,0.1580352783203125,10019
1489,50000,0.8,0.9554946422576904,50004
1489,100000,0.9333333333333333,2.7960433959960938,100032
1489,200000,0.9333333333333333,7.929616689682007,200002
1489,300000,0.9666666666666667,14.979438304901123,300016
1489,500000,1.0,29.11777091026306,500136
1926,500,0.3,0.019799470901489258,502
1926,1000,0.3,0.028870820999145508,1067
1926,3000,0.4,0.05464601516723633,3003
1926,5000,0.4,0.10191845893859863,5008
1926,10000,0.6333333333333333,0.310413122177124,10071
1926,50000,0.8,2.0905921459198,50003
1926,100000,0.9666666666666667,4.607409477233887,100044
1926,200000,1.0,10.302311658859253,200064
