query,condition,knn_score,time,visited_objects
112,500,0.0,1.275205135345459,1423
112,1000,0.0,1.2752535343170166,1423
112,3000,0.0,1.4637515544891357,3317
112,5000,0.0,1.48272705078125,6474
112,10000,0.0,1.502617597579956,11119
112,50000,0.1,1.664400577545166,51009
112,100000,0.2,1.832747220993042,100003
112,200000,0.36666666666666664,2.2113423347473145,200354
112,300000,0.7333333333333333,2.5790491104125977,300633
112,500000,0.8,3.443284749984741,500478
168,500,0.0,1.230905532836914,1714
168,1000,0.0,1.2309460639953613,1714
168,3000,0.1,1.3854734897613525,3308
168,5000,0.1,1.4394056797027588,5908
168,10000,0.13333333333333333,1.4771394729614258,10939
168,50000,0.16666666666666666,1.6340668201446533,50284
168,100000,0.26666666666666666,1.8036143779754639,100001
168,200000,0.4,2.147221803665161,200397
168,300000,0.4666666666666667,2.538841724395752,300910
168,500000,0.8666666666666667,3.374004364013672,500312
260,500,0.0,1.1469016075134277,1423
260,1000,0.0,1.1469402313232422,1423
260,3000,0.0,1.4083597660064697,3462
260,5000,0.0,1.421431064605713,5056
260,10000,0.0,1.446479082107544,11600
260,50000,0.06666666666666667,1.609239101409912,50704
260,100000,0.36666666666666664,1.7929394245147705,100402
260,200000,0.6,2.183525323867798,201100
260,300000,0.7333333333333333,2.555856704711914,300082
260,500000,0.9666666666666667,3.4285385608673096,501003
388,500,0.0,1.3273704051971436,1714
388,1000,0.0,1.3274099826812744,1714
388,3000,0.0,1.411219596862793,3317
388,5000,0.0,1.4167547225952148,6682
388,10000,0.0,1.4363181591033936,11461
388,50000,0.03333333333333333,1.5889441967010498,50231
388,100000,0.13333333333333333,1.7709736824035645,100812
388,200000,0.2,2.1298420429229736,200621
388,300000,0.3,2.4776828289031982,300267
388,500000,0.5666666666666667,3.3204829692840576,500681
578,500,0.0,1.2311687469482422,1423
578,1000,0.0,1.2312037944793701,1423
578,3000,0.0,1.3917794227600098,3317
578,5000,0.03333333333333333,1.3972656726837158,5674
578,10000,0.03333333333333333,1.4217884540557861,11220
578,50000,0.13333333333333333,1.581338882446289,50452
578,100000,0.26666666666666666,1.7626006603240967,101526
578,200000,0.4,2.12096905708313,200096
578,300000,0.5,2.511103630065918,301399
578,500000,0.7666666666666667,3.3807239532470703,500369
632,500,0.0,1.103628396987915,1423
632,1000,0.0,1.1036608219146729,1423
632,3000,0.0,1.381972074508667,3330
632,5000,0.0,1.390550136566162,5140
632,10000,0.0,1.4147179126739502,10697
632,50000,0.03333333333333333,1.591350793838501,50129
632,100000,0.1,1.7675986289978027,100919
632,200000,0.5,2.1309494972229004,200770
632,300000,0.5333333333333333,2.4959254264831543,300448
632,500000,0.7,3.3578011989593506,500003
733,500,0.0,1.3005869388580322,1714
733,1000,0.0,1.3006203174591064,1714
733,3000,0.0,1.3855266571044922,3447
733,5000,0.0,1.409592628479004,5140
733,10000,0.13333333333333333,1.4207942485809326,10367
733,50000,0.13333333333333333,1.5830914974212646,50557
733,100000,0.3,1.770052433013916,100048
733,200000,0.6,2.109844207763672,200917
733,300000,0.7,2.46742844581604,301706
733,500000,0.8333333333333334,3.268950939178467,501547
875,500,0.0,1.2263391017913818,1714
875,1000,0.0,1.2263734340667725,1714
875,3000,0.0,1.3878459930419922,3781
875,5000,0.0,1.393449306488037,5164
875,10000,0.0,1.4157967567443848,11149
875,50000,0.13333333333333333,1.5585191249847412,50587
875,100000,0.16666666666666666,1.736922264099121,100784
875,200000,0.36666666666666664,2.08898663520813,201226
875,300000,0.5333333333333333,2.4217519760131836,300866
875,500000,0.6333333333333333,3.277219772338867,501084
980,500,0.0,1.2398271560668945,1714
980,1000,0.0,1.2398605346679688,1714
980,3000,0.0,1.3642842769622803,3624
980,5000,0.0,1.3670661449432373,5559
980,10000,0.0,1.4045729637145996,10082
980,50000,0.26666666666666666,1.56424880027771,50160
980,100000,0.4,1.7264125347137451,100250
980,200000,0.6333333333333333,2.067739248275757,200109
980,300000,0.7666666666666667,2.4332005977630615,300003
980,500000,1.0,3.198037624359131,500491
1357,500,0.0,1.223867654800415,1714
1357,1000,0.0,1.2239017486572266,1714
1357,3000,0.03333333333333333,1.3571548461914062,3442
1357,5000,0.03333333333333333,1.3884119987487793,5336
1357,10000,0.03333333333333333,1.4158880710601807,11220
1357,50000,0.13333333333333333,1.5576508045196533,50227
1357,100000,0.13333333333333333,1.760526180267334,100292
1357,200000,0.5666666666666667,2.0797879695892334,200499
1357,300000,0.6333333333333333,2.4716577529907227,300683
1357,500000,0.6333333333333333,3.327415943145752,500356
1489,500,0.0,1.261310338973999,1714
1489,1000,0.0,1.2613439559936523,1714
1489,3000,0.03333333333333333,1.3830828666687012,3447
1489,5000,0.03333333333333333,1.394240379333496,5069
1489,10000,0.03333333333333333,1.4182908535003662,11234
1489,50000,0.06666666666666667,1.5759046077728271,51075
1489,100000,0.3,1.7332000732421875,101485
1489,200000,0.36666666666666664,2.064937114715576,200723
1489,300000,0.5,2.41877818107605,301330
1489,500000,0.6,3.199451446533203,500942
1926,500,0.0,1.1486570835113525,1714
1926,1000,0.0,1.148690938949585,1714
1926,3000,0.0,1.359060287475586,3308
1926,5000,0.0,1.3986496925354004,5069
1926,10000,0.0,1.4260532855987549,10698
1926,50000,0.2,1.5691285133361816,50633
1926,100000,0.36666666666666664,1.766669750213623,101696
1926,200000,0.7,2.115971326828003,201354
1926,300000,0.8333333333333334,2.495267152786255,300249
1926,500000,0.8666666666666667,3.3442492485046387,500013
1990,500,0.0,1.185985803604126,1423
1990,1000,0.0,1.1860203742980957,1423
