query,condition,knn_score,time,visited_objects
112,500,0.13333333333333333,0.10050153732299805,638
112,1000,0.13333333333333333,0.11118292808532715,1001
112,3000,0.4,0.16549229621887207,3090
112,5000,0.5,0.19674015045166016,5054
112,10000,0.6,0.3206610679626465,10015
112,50000,0.9333333333333333,1.1477408409118652,50113
112,100000,0.9666666666666667,2.158601760864258,100083
112,200000,1.0,4.599282264709473,200001
112,300000,1.0,7.557718992233276,300058
112,500000,1.0,16.371175050735474,500002
168,500,0.13333333333333333,0.06685996055603027,501
168,1000,0.26666666666666666,0.07030487060546875,1026
168,3000,0.5,0.11016178131103516,3016
168,5000,0.5,0.15242886543273926,5011
168,10000,0.6666666666666666,0.2553999423980713,10154
168,50000,1.0,1.0881295204162598,50131
168,100000,1.0,2.380366563796997,100005
168,200000,1.0,5.50719952583313,200044
168,300000,1.0,9.220405340194702,300005
168,500000,1.0,21.00898241996765,500022
260,500,0.13333333333333333,0.08726382255554199,524
260,1000,0.13333333333333333,0.11729979515075684,1040
260,3000,0.23333333333333334,0.20213580131530762,3022
260,5000,0.3333333333333333,0.24387025833129883,5025
260,10000,0.5,0.3931088447570801,10028
260,50000,0.8666666666666667,1.8399419784545898,50128
260,100000,0.9333333333333333,3.9249930381774902,100004
260,200000,1.0,8.560849666595459,200001
260,300000,1.0,13.305954456329346,300050
260,500000,1.0,21.97178077697754,500006
388,500,0.1,0.06195235252380371,531
388,1000,0.2,0.07679128646850586,1081
388,3000,0.36666666666666664,0.1253490447998047,3002
388,5000,0.4,0.16095495223999023,5066
388,10000,0.5,0.2780742645263672,10043
388,50000,0.8333333333333334,1.0708625316619873,50013
388,100000,0.9666666666666667,2.2649154663085938,100091
388,200000,1.0,6.007989168167114,200002
388,300000,1.0,9.842015743255615,300029
388,500000,1.0,18.157532691955566,500061
578,500,0.13333333333333333,0.08143424987792969,523
578,1000,0.23333333333333334,0.0926506519317627,1000
578,3000,0.5,0.1908125877380371,3095
578,5000,0.6666666666666666,0.2623755931854248,5014
578,10000,0.8333333333333334,0.4369804859161377,10030
578,50000,0.9666666666666667,1.0767185688018799,50007
578,100000,1.0,2.2324013710021973,100023
578,200000,1.0,4.707503795623779,200000
578,300000,1.0,7.577794790267944,300032
578,500000,1.0,16.491717100143433,500000
632,500,0.1,0.1271224021911621,533
632,1000,0.13333333333333333,0.1452467441558838,1119
632,3000,0.2,0.22751092910766602,3012
632,5000,0.26666666666666666,0.25541067123413086,5057
632,10000,0.4,0.3677535057067871,10009
632,50000,0.8,1.270853042602539,50010
632,100000,0.9666666666666667,2.52752423286438,100005
632,200000,1.0,5.108934640884399,200008
632,300000,1.0,8.26274847984314,300010
632,500000,1.0,18.111608028411865,500041
733,500,0.16666666666666666,0.06573295593261719,523
733,1000,0.26666666666666666,0.09298944473266602,1025
733,3000,0.4666666666666667,0.12494349479675293,3049
733,5000,0.4666666666666667,0.1644001007080078,5086
733,10000,0.7,0.2729518413543701,10010
733,50000,0.9666666666666667,1.532240629196167,50080
733,100000,0.9666666666666667,4.354690074920654,100027
733,200000,0.9666666666666667,12.809893131256104,200061
733,300000,1.0,19.44295835494995,300001
733,500000,1.0,30.09365177154541,500021
875,500,0.03333333333333333,0.04579520225524902,525
875,1000,0.06666666666666667,0.0525813102722168,1058
875,3000,0.23333333333333334,0.10131311416625977,3028
875,5000,0.3,0.15265345573425293,5000
875,10000,0.43333333333333335,0.26558852195739746,10006
875,50000,0.9,1.1456093788146973,50004
875,100000,1.0,2.3542633056640625,100072
875,200000,1.0,5.443159818649292,200001
875,300000,1.0,8.161234378814697,300006
875,500000,1.0,17.227006673812866,500004
980,500,0.36666666666666664,0.05296826362609863,596
980,1000,0.4666666666666667,0.053071022033691406,1114
980,3000,0.9666666666666667,0.08757257461547852,3056
980,5000,1.0,0.11587691307067871,5014
980,10000,1.0,0.13895511627197266,10091
980,50000,1.0,0.76047682762146,50011
980,100000,1.0,3.7081642150878906,100014
980,200000,1.0,13.50269865989685,200065
980,300000,1.0,21.060221433639526,300104
980,500000,1.0,33.838130235672,500038
1357,500,0.06666666666666667,0.056320905685424805,536
1357,1000,0.13333333333333333,0.09893584251403809,1038
1357,3000,0.4666666666666667,0.20935750007629395,3040
1357,5000,0.6666666666666666,0.2592461109161377,5030
1357,10000,0.8333333333333334,0.42690396308898926,10008
1357,50000,1.0,1.3846426010131836,50067
1357,100000,1.0,2.6299800872802734,100024
1357,200000,1.0,5.080323934555054,200048
1357,300000,1.0,7.887185335159302,300010
1357,500000,1.0,16.5430428981781,500005
1489,500,0.06666666666666667,0.07839536666870117,601
1489,1000,0.1,0.10519218444824219,1019
1489,3000,0.23333333333333334,0.20863628387451172,3001
1489,5000,0.26666666666666666,0.2625753879547119,5020
1489,10000,0.4666666666666667,0.4371933937072754,10049
1489,50000,0.9333333333333333,1.385617733001709,50025
1489,100000,1.0,2.626647472381592,100035
1489,200000,1.0,5.341059923171997,200018
1489,300000,1.0,8.385871171951294,300018
1489,500000,1.0,16.93252992630005,500007
1926,500,0.1,0.09979057312011719,504
1926,1000,0.1,0.09999871253967285,1139
1926,3000,0.3333333333333333,0.26741552352905273,3014
1926,5000,0.4,0.3371272087097168,5013
1926,10000,0.6,0.5255222320556641,10036
1926,50000,1.0,1.7560806274414062,50041
1926,100000,1.0,3.6572060585021973,100050
1926,200000,1.0,6.719851016998291,200007
1926,300000,1.0,10.50939679145813,300027
1926,500000,1.0,21.69709300994873,500081
1990,500,0.16666666666666666,0.11940765380859375,517
1990,1000,0.3333333333333333,0.13997483253479004,1036
